Id,Creation Time,Owner,Tags,Group Tags,args/seed,args/retrain_freq,args/budget,args/strategy,test/test_gold_acc (last),online/1000-gold_0 (average),online/1500-gold_0 (average),online/2000-gold_0 (average),online/2500-gold_0 (average),online/3000-gold_0 (average),online/3500-gold_0 (average),args/learning_rate,args/buffer_percent,args/buffer_policy_parameter,train/total_flops,train/total_time_elapsed,train/total_flops (last),train/total_time_elapsed (last),args/incremental,args/ewc
ON-5117,10-08-2024 22:53,shriram,"[""BATCH_INC_LINEAR""]","[""random""]",2,1000,1500,BT,0.5951760104302477,,0.6490384615384616,,,,,5.0E-4,0.5,random,,,3.09012003E15,1117.7164962291718,yes,no
ON-5115,10-08-2024 22:53,shriram,"[""BATCH_INC_LINEAR""]","[""random""]",2,1000,1000,BT,0.5795306388526728,0.611737401,,,,,,5.0E-4,0.5,random,,,1.15981416E15,467.7513122558594,yes,no
ON-5112,10-08-2024 22:53,shriram,"[""BATCH_INC_LINEAR""]",[],0,1000,2000,BT,0.6160365058670143,,,0.6584880636604774,,,,5.0E-4,0.25,random,,,3.04223808E15,1116.4670326709747,yes,no
ON-5111,10-08-2024 22:53,shriram,"[""BATCH_INC_LINEAR""]",[],2,1000,1000,BT,0.5638852672750978,0.605106101,,,,,,5.0E-4,0.25,random,,,9.809403E14,366.7013535499573,yes,no
ON-5110,10-08-2024 22:52,shriram,"[""BATCH_INC_LINEAR""]",[],0,1000,1500,BT,0.606258149,,0.6359416445623343,,,,,5.0E-4,0.75,random,,,2.46131355E15,965.7875425815582,yes,no
ON-5108,10-08-2024 22:52,shriram,"[""BATCH_INC_LINEAR""]",[],2,1000,3500,BT,0.6323337679269883,,,,,,0.6923076923076923,5.0E-4,0.75,random,,,1.291147587E16,4638.538931846619,yes,no
ON-5107,10-08-2024 22:52,shriram,"[""BATCH_INC_LINEAR""]","[""random""]",2,1000,2000,BT,0.6114732724902217,,,0.6652851458885941,,,,5.0E-4,0.5,random,,,5.77526286E15,2124.4464399814606,yes,no
ON-5105,10-08-2024 22:51,shriram,"[""BATCH_INC_LINEAR""]",[],0,1000,3500,BT,0.605606258,,,,,,0.6918103448275862,5.0E-4,0.75,random,,,9.58453362E15,3384.4112384319305,yes,no
ON-5104,10-08-2024 22:51,shriram,"[""BATCH_INC_LINEAR""]",[],2,1000,3000,BT,0.6186440677966102,,,,,0.6838527851458885,,5.0E-4,0.75,random,,,7.70895678E15,2883.672262907028,yes,no
ON-5103,10-08-2024 22:50,shriram,"[""BATCH_INC_LINEAR""]","[""random""]",0,1000,3500,BT,0.6134289439374185,,,,,,0.6889920424403183,5.0E-4,0.5,random,,,9.321393E15,3415.5972402095795,yes,no
ON-5101,10-08-2024 22:50,shriram,"[""BATCH_INC_LINEAR""]","[""random""]",1,1000,1500,BT,0.6023468057366362,,0.6375994694960212,,,,,5.0E-4,0.5,random,,,4.36363119E15,1558.7092578411102,yes,no
ON-5097,10-08-2024 22:49,shriram,"[""BATCH_INC_LINEAR""]",[],1,1000,2000,BT,0.606258149,,,0.6566644562334217,,,,5.0E-4,0.75,random,,,5.26038606E15,2100.502880334854,yes,no
ON-5096,10-08-2024 22:49,shriram,"[""BATCH_INC_LINEAR""]",[],1,1000,2500,BT,0.6160365058670143,,,,0.6740716180371353,,,5.0E-4,0.75,random,,,8.96402199E15,3223.4021966457367,yes,no
ON-5094,10-08-2024 22:48,shriram,"[""BATCH_INC_LINEAR""]",[],1,1000,1000,BT,0.5821382007822686,0.6107427055702918,,,,,,5.0E-4,0.75,random,,,1.39020915E15,536.8880326747894,yes,no
ON-5092,10-08-2024 22:48,shriram,"[""BATCH_INC_LINEAR""]",[],0,1000,1000,BT,0.5932203389830508,0.6193633952254642,,,,,,5.0E-4,0.75,random,,,1.37647836E15,508.1465873718262,yes,no
ON-5091,10-08-2024 22:48,shriram,"[""BATCH_INC_LINEAR""]",[],2,1000,3500,BT,0.6186440677966102,,,,,,0.692473475,5.0E-4,0.25,random,,,6.30059601E15,2378.0642285346985,yes,no
ON-5090,10-08-2024 22:48,shriram,"[""BATCH_INC_LINEAR""]","[""random""]",1,1000,1000,BT,0.5932203389830508,0.6182029177718833,,,,,,5.0E-4,0.5,random,,,1.1774568E15,442.8763108253479,yes,no
ON-5089,10-08-2024 22:48,shriram,"[""BATCH_INC_LINEAR""]",[],2,1000,3000,BT,0.6238591916558018,,,,,0.6843501326259946,,5.0E-4,0.25,random,,,6.89828616E15,2865.334641456604,yes,no
ON-5088,10-08-2024 22:48,shriram,"[""BATCH_INC_LINEAR""]",[],1,1000,1500,BT,0.5997392438070405,,0.6390915119363395,,,,,5.0E-4,0.25,random,,,2.63130465E15,1006.846283197403,yes,no
ON-5084,10-08-2024 22:46,shriram,"[""BATCH_INC_LINEAR""]","[""random""]",0,1000,1000,BT,0.5886571056062582,0.6145557029177718,,,,,,5.0E-4,0.5,random,,,1.24189083E15,464.00646781921387,yes,no
ON-5083,10-08-2024 22:46,shriram,"[""BATCH_INC_LINEAR""]",[],0,1000,1000,BT,0.5990873533246415,0.6183687,,,,,,5.0E-4,0.25,random,,,1.19101752E15,446.2018687725067,yes,no
ON-5081,10-08-2024 22:46,shriram,"[""BATCH_INC_LINEAR""]",[],2,1000,1000,BT,0.5808344198174706,0.6172082228116711,,,,,,5.0E-4,0.75,random,,,1.7472582E15,620.5871255397797,yes,no
